ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1006,26,353,info,egronomics chair seat_01.png,925.6428113000002,932.6533107000869,7.010499400086701,
1006,26,354,fixation,fixation.png,932.6653756999876,933.5470952999312,0.881719599943608,
1006,26,355,question,preference,934.695443399949,934.9567712999415,,0.26122740004211664
1006,26,356,fixation,fixation.png,934.9678509000223,936.0084951999597,1.0406442999374121,
1006,26,357,question,credibility_general,937.1817203999963,937.3950479000341,,0.21322080004028976
1006,26,358,fixation,fixation.png,937.4047258000355,938.5425166999921,1.1377908999565989,
1006,26,359,question,credibility_PEER,939.8844647000078,940.0462879999541,,0.1617063998710364
1006,26,360,fixation,fixation.png,940.0571415000595,941.2025518000592,1.1454102999996394,
1006,26,361,question,credibility_EX,942.9572334999684,943.2506830000784,,0.2933376000728458
1006,26,362,fixation,fixation.png,943.2615912999026,944.0648028999567,0.8032116000540555,
1006,26,363,question,credibility_CON,945.7400708999485,945.9740508000832,,0.23387120012193918
1006,26,364,fixation,fixation.png,945.9837172999978,946.7530694000889,0.769352100091055,
1006,27,365,product,fountain pen.png,946.7769714999013,950.7867517000996,4.009780200198293,
1006,27,366,fixation,fixation.png,950.8017190000974,952.2733867999632,1.471667799865827,
1006,27,367,info,fountain pen_02.png,952.3067719999235,959.312098900089,7.005326900165528,
